job_title,employment_type,experience_level,expertise_level,salary,salary_currency,company_location,salary_in_usd,employee_residence,company_size,year,standardized_salary
Computer Vision Engineer,Full-Time,Mid,Intermediate,75000,British Pound Sterling,United Kingdom,92280,United Kingdom,Medium,2023,-0.5851470053631719
Data Analyst,Full-Time,Senior,Expert,154440,United States Dollar,United States,154440,United States,Medium,2023,0.3995980865662033
Data Analyst,Full-Time,Senior,Expert,68550,United States Dollar,United States,68550,United States,Medium,2023,-0.48445113486306873
Data Analyst,Full-Time,Entry,Junior,90000,United States Dollar,United States,90000,United States,Medium,2023,-0.26367041767063787
Data Analyst,Full-Time,Entry,Junior,60000,United States Dollar,United States,60000,United States,Medium,2023,-0.5724546375201915
Data Engineer,Full-Time,Senior,Expert,226600,United States Dollar,United States,226600,United States,Medium,2023,0.2994963413168331
Data Engineer,Full-Time,Senior,Expert,140100,United States Dollar,United States,140100,United States,Medium,2023,-0.08452881090080008
Business Intelligence Analyst,Full-Time,Senior,Expert,171050,United States Dollar,United States,171050,United States,Medium,2023,0.8117046534891156
Business Intelligence Analyst,Full-Time,Senior,Expert,124400,United States Dollar,United States,124400,United States,Medium,2023,-0.4072241115283395
Machine Learning Engineer,Full-Time,Senior,Expert,226600,United States Dollar,United States,226600,United States,Medium,2023,0.10948136206858344
Machine Learning Engineer,Full-Time,Senior,Expert,140100,United States Dollar,United States,140100,United States,Medium,2023,-0.17676271006411098
Data Analyst,Full-Time,Entry,Junior,40000,British Pound Sterling,United Kingdom,49216,United Kingdom,Medium,2023,-0.7783107840865606
Data Analyst,Full-Time,Entry,Junior,34000,British Pound Sterling,United Kingdom,41833,United Kingdom,Medium,2023,-0.8400676280564714
Data Scientist,Full-Time,Senior,Expert,136000,United States Dollar,United States,136000,United States,Medium,2023,-0.09595136029139788
Data Scientist,Full-Time,Senior,Expert,104000,United States Dollar,United States,104000,United States,Medium,2023,-0.1202812171543003
Data Architect,Full-Time,Senior,Expert,80000,United States Dollar,United States,80000,United States,Medium,2023,-1.3036695387901407
Data Architect,Full-Time,Senior,Expert,52500,United States Dollar,United States,52500,United States,Medium,2023,-1.730928840228869
Data Engineer,Full-Time,Senior,Expert,115000,United States Dollar,United States,115000,United States,Medium,2023,-0.19596269900094568
Research Engineer,Full-Time,Senior,Expert,253000,United States Dollar,United States,253000,United States,Medium,2023,-0.01333140393519539
Research Engineer,Full-Time,Senior,Expert,156400,United States Dollar,United States,156400,United States,Medium,2023,-0.15673246587100925
Machine Learning Engineer,Full-Time,Senior,Expert,300000,United States Dollar,United States,300000,United States,Medium,2023,0.35237517587829176
Machine Learning Engineer,Full-Time,Senior,Expert,235000,United States Dollar,United States,235000,United States,Medium,2023,0.13727847427568904
Data Analyst,Full-Time,Senior,Expert,223100,United States Dollar,United States,223100,United States,Large,2023,1.1063022377285485
Data Analyst,Full-Time,Senior,Expert,114700,United States Dollar,United States,114700,United States,Large,2023,-0.009438076661172044
Data Analyst,Full-Time,Senior,Expert,172800,United States Dollar,United Kingdom,172800,United Kingdom,Medium,2023,0.5885740291141301
Data Analyst,Full-Time,Senior,Expert,110000,United States Dollar,United Kingdom,110000,United Kingdom,Medium,2023,-0.05781427110426878
Data Analyst,Full-Time,Senior,Expert,95000,United States Dollar,United States,95000,United States,Medium,2023,-0.2122063810290456
Data Analyst,Full-Time,Senior,Expert,70000,United States Dollar,United States,70000,United States,Medium,2023,-0.469526564237007
Data Scientist,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2023,-0.10811628872284909
Data Engineer,Full-Time,Mid,Intermediate,152375,United States Dollar,United States,152375,United States,Medium,2023,-0.030032756062979882
Data Engineer,Full-Time,Mid,Intermediate,94000,United States Dollar,United States,94000,United States,Medium,2023,-0.289194238845689
Data Engineer,Full-Time,Senior,Expert,183000,United States Dollar,Canada,183000,Canada,Medium,2023,0.10592990621060414
Data Engineer,Full-Time,Senior,Expert,125000,United States Dollar,Canada,125000,Canada,Medium,2023,-0.151566727646306
Data Analyst,Full-Time,Senior,Expert,134000,United States Dollar,United States,134000,United States,Medium,2023,0.18921310477537415
Data Analyst,Full-Time,Senior,Expert,120000,United States Dollar,United States,120000,United States,Medium,2023,0.045113802178915766
Data Engineer,Full-Time,Senior,Expert,52800,Euro,Estonia,57007,Estonia,Medium,2023,-0.47210564082680445
Data Engineer,Full-Time,Senior,Expert,40800,Euro,Estonia,44051,Estonia,Medium,2023,-0.5253808064523721
Data Engineer,Full-Time,Senior,Expert,258750,United States Dollar,United States,258750,United States,Medium,2023,0.44222938922199967
Data Engineer,Full-Time,Senior,Expert,172500,United States Dollar,United States,172500,United States,Medium,2023,0.05931413628823247
Machine Learning Engineer,Full-Time,Senior,Expert,254000,United States Dollar,United States,254000,United States,Medium,2023,0.20015289474414213
Machine Learning Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,0.021457173412749088
Applied Scientist,Full-Time,Senior,Expert,230000,United States Dollar,United States,230000,United States,Medium,2023,0.814811021707965
Applied Scientist,Full-Time,Senior,Expert,196000,United States Dollar,United States,196000,United States,Medium,2023,0.24195808131767554
BI Developer,Full-Time,Mid,Intermediate,128000,United States Dollar,United States,128000,United States,Medium,2023,0.16310595724264065
BI Developer,Full-Time,Mid,Intermediate,81500,United States Dollar,United States,81500,United States,Medium,2023,-1.1068446121721527
Data Engineer,Full-Time,Executive,Director,220000,United States Dollar,United States,220000,United States,Medium,2023,0.27019500022277093
Data Engineer,Full-Time,Executive,Director,150000,United States Dollar,United States,150000,United States,Medium,2023,-0.04057679925970681
Data Engineer,Full-Time,Senior,Expert,155000,United States Dollar,United States,155000,United States,Medium,2023,-0.01837881358238697
Data Engineer,Full-Time,Senior,Expert,109528,United States Dollar,United States,109528,United States,Medium,2023,-0.2202561745262045
Machine Learning Engineer,Full-Time,Mid,Intermediate,287500,United States Dollar,Australia,287500,Australia,Medium,2023,0.31101042557009895
Machine Learning Engineer,Full-Time,Mid,Intermediate,207500,United States Dollar,Australia,207500,Australia,Medium,2023,0.046276023597664785
Data Analyst,Full-Time,Senior,Expert,134200,United States Dollar,United Kingdom,134200,United Kingdom,Medium,2023,0.19127166624103784
Data Analyst,Full-Time,Senior,Expert,103200,United States Dollar,United Kingdom,103200,United Kingdom,Medium,2023,-0.12780536093683428
Machine Learning Engineer,Full-Time,Senior,Expert,269500,United States Dollar,United States,269500,United States,Medium,2023,0.25144518512630126
Machine Learning Engineer,Full-Time,Senior,Expert,166600,United States Dollar,United States,166600,United States,Medium,2023,-0.08906943941074218
Principal Data Scientist,Full-Time,Senior,Expert,160000,United States Dollar,United States,160000,United States,Large,2023,-0.29369785082795963
Data Analyst,Full-Time,Senior,Expert,93919,United States Dollar,United States,93919,United States,Medium,2023,-0.22333290575095785
Data Analyst,Full-Time,Senior,Expert,51962,United States Dollar,United States,51962,United States,Medium,2023,-0.6551882228252153
Data Architect,Full-Time,Senior,Expert,180000,United States Dollar,United States,180000,United States,Medium,2023,0.25000064825978013
Data Architect,Full-Time,Senior,Expert,115000,United States Dollar,United States,115000,United States,Medium,2023,-0.7598849733226685
Data Analyst,Full-Time,Senior,Expert,186600,United States Dollar,United States,186600,United States,Medium,2023,0.7306147702449248
Data Analyst,Full-Time,Senior,Expert,119800,United States Dollar,United States,119800,United States,Medium,2023,0.04305524071325208
Data Engineer,Full-Time,Senior,Expert,75000,United States Dollar,United States,75000,United States,Medium,2023,-0.3735465844195044
Data Architect,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,0.5607346856697644
Data Analyst,Full-Time,Senior,Expert,280000,United States Dollar,United States,280000,United States,Medium,2023,1.6919629747098686
Data Analyst,Full-Time,Senior,Expert,200000,United States Dollar,United States,200000,United States,Medium,2023,0.8685383884443921
ML Engineer,Full-Time,Senior,Expert,383910,United States Dollar,United States,383910,United States,Medium,2023,-0.03681950425300136
ML Engineer,Full-Time,Senior,Expert,315850,United States Dollar,United States,315850,United States,Medium,2023,-0.08771228455232036
Data Scientist,Full-Time,Senior,Expert,235000,United States Dollar,United States,235000,United States,Medium,2023,-0.02068086562179346
Data Scientist,Full-Time,Senior,Expert,204000,United States Dollar,United States,204000,United States,Medium,2023,-0.044250414457730196
Applied Scientist,Full-Time,Mid,Intermediate,198000,United States Dollar,United States,198000,United States,Medium,2023,0.27565531310533964
Applied Scientist,Full-Time,Mid,Intermediate,132000,United States Dollar,United States,132000,United States,Medium,2023,-0.8363533358875753
Data Scientist,Full-Time,Mid,Intermediate,141600,United States Dollar,United States,141600,United States,Medium,2023,-0.09169363534038995
Data Scientist,Full-Time,Mid,Intermediate,94400,United States Dollar,United States,94400,United States,Medium,2023,-0.12758017421317105
Data Engineer,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,135000,United States,Medium,2023,-0.10717075629166632
Data Engineer,Full-Time,Mid,Intermediate,108000,United States Dollar,United States,108000,United States,Medium,2023,-0.22703987894919345
Data Scientist,Full-Time,Senior,Expert,209450,United States Dollar,United States,209450,United States,Medium,2023,-0.04010673571076712
Data Scientist,Full-Time,Senior,Expert,167560,United States Dollar,United States,167560,United States,Medium,2023,-0.07195603896036035
Staff Machine Learning Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,185000,United States,Medium,2021,
Staff Data Scientist,Full-Time,Senior,Expert,164000,United States Dollar,United States,164000,United States,Medium,2020,0.9128709291752768
Data Engineer,Full-Time,Senior,Expert,122000,United States Dollar,United States,122000,United States,Medium,2023,-0.1648855190526979
Data Engineer,Full-Time,Entry,Junior,80000,United States Dollar,United States,80000,United States,Medium,2023,-0.35134859874218455
Data Engineer,Full-Time,Entry,Junior,52500,United States Dollar,United States,52500,United States,Medium,2023,-0.47343751996744365
Data Scientist,Full-Time,Senior,Expert,238000,United States Dollar,United States,238000,United States,Medium,2023,-0.018399941540896355
Data Scientist,Full-Time,Senior,Expert,149500,United States Dollar,United States,149500,United States,Medium,2023,-0.08568720192736091
Data Scientist,Full-Time,Senior,Expert,258000,United States Dollar,United States,258000,United States,Medium,2023,-0.0031937810015823334
Data Engineer,Full-Time,Senior,Expert,186600,United States Dollar,United States,186600,United States,Medium,2023,0.12191245589827442
Data Engineer,Full-Time,Senior,Expert,116500,United States Dollar,United States,116500,United States,Medium,2023,-0.18930330329774972
Data Engineer,Full-Time,Senior,Expert,220000,United States Dollar,United States,220000,United States,Medium,2023,0.27019500022277093
Data Scientist,Full-Time,Senior,Expert,228000,United States Dollar,United States,228000,United States,Medium,2023,-0.02600302181055337
Data Engineer,Full-Time,Mid,Intermediate,50000,British Pound Sterling,United Kingdom,61520,United Kingdom,Medium,2023,-0.4845365128061036
Data Engineer,Full-Time,Mid,Intermediate,35000,British Pound Sterling,United Kingdom,43064,United Kingdom,Medium,2023,-0.5511304698380631
Applied Scientist,Full-Time,Senior,Expert,175000,United States Dollar,United States,175000,United States,Medium,2023,-0.1118628524527974
